tool	rank	metric	sample	value
Gold standard	class	Shannon equitability (unfiltered)	1	0.4442605626035158
Gold standard	order	Shannon diversity (unfiltered)	1	1.8462498582090157
Gold standard	order	Shannon equitability (unfiltered)	1	0.54282349744335
Gold standard	family	Shannon diversity (unfiltered)	1	2.318956377262951
Gold standard	family	Shannon equitability (unfiltered)	1	0.6023032405908224
Gold standard	genus	Shannon diversity (unfiltered)	1	2.9379462966555794
Gold standard	genus	Shannon equitability (unfiltered)	1	0.6561816585152239
Gold standard	species	Shannon diversity (unfiltered)	1	3.1663835485159453
Gold standard	species	Shannon equitability (unfiltered)	1	0.6557949049692621
Gold standard	strain	Shannon diversity (unfiltered)	1	3.279107821223074
Gold standard	strain	Shannon equitability (unfiltered)	1	0.6307799738080482
Gold standard	cellular root	True positives (unfiltered)	1	1.0
Gold standard	cellular root	False negatives (unfiltered)	1	0.0
Gold standard	cellular root	False positives (unfiltered)	1	0.0
Gold standard	cellular root	Completeness (unfiltered)	1	1.0
Gold standard	cellular root	Purity (unfiltered)	1	1.0
Gold standard	cellular root	F1 score (unfiltered)	1	1.0
Gold standard	cellular root	Jaccard index (unfiltered)	1	1.0
Gold standard	domain	True positives (unfiltered)	1	2.0
Gold standard	domain	False negatives (unfiltered)	1	0.0
Gold standard	domain	False positives (unfiltered)	1	0.0
Gold standard	domain	Completeness (unfiltered)	1	1.0
Gold standard	domain	Purity (unfiltered)	1	1.0
Gold standard	domain	F1 score (unfiltered)	1	1.0
Gold standard	domain	Jaccard index (unfiltered)	1	1.0
Gold standard	kingdom	True positives (unfiltered)	1	5.0
Gold standard	kingdom	False negatives (unfiltered)	1	0.0
Gold standard	kingdom	False positives (unfiltered)	1	0.0
Gold standard	kingdom	Completeness (unfiltered)	1	1.0
Gold standard	kingdom	Purity (unfiltered)	1	1.0
Gold standard	kingdom	F1 score (unfiltered)	1	1.0
Gold standard	kingdom	Jaccard index (unfiltered)	1	1.0
Gold standard	phylum	True positives (unfiltered)	1	11.0
Gold standard	phylum	False negatives (unfiltered)	1	0.0
Gold standard	phylum	False positives (unfiltered)	1	0.0
Gold standard	phylum	Completeness (unfiltered)	1	1.0
Gold standard	phylum	Purity (unfiltered)	1	1.0
Gold standard	phylum	F1 score (unfiltered)	1	1.0
Gold standard	phylum	Jaccard index (unfiltered)	1	1.0
Gold standard	class	True positives (unfiltered)	1	17.0
Gold standard	class	False negatives (unfiltered)	1	0.0
Gold standard	class	False positives (unfiltered)	1	0.0
Gold standard	class	Completeness (unfiltered)	1	1.0
Gold standard	class	Purity (unfiltered)	1	1.0
Gold standard	class	F1 score (unfiltered)	1	1.0
Gold standard	class	Jaccard index (unfiltered)	1	1.0
Gold standard	order	True positives (unfiltered)	1	30.0
Gold standard	order	False negatives (unfiltered)	1	0.0
Gold standard	order	False positives (unfiltered)	1	0.0
Gold standard	order	Completeness (unfiltered)	1	1.0
Gold standard	order	Purity (unfiltered)	1	1.0
Gold standard	order	F1 score (unfiltered)	1	1.0
Gold standard	order	Jaccard index (unfiltered)	1	1.0
Gold standard	family	True positives (unfiltered)	1	47.0
Gold standard	family	False negatives (unfiltered)	1	0.0
Gold standard	family	False positives (unfiltered)	1	0.0
Gold standard	family	Completeness (unfiltered)	1	1.0
Gold standard	family	Purity (unfiltered)	1	1.0
Gold standard	family	F1 score (unfiltered)	1	1.0
Gold standard	family	Jaccard index (unfiltered)	1	1.0
Gold standard	genus	True positives (unfiltered)	1	88.0
Gold standard	genus	False negatives (unfiltered)	1	0.0
Gold standard	genus	False positives (unfiltered)	1	0.0
Gold standard	genus	Completeness (unfiltered)	1	1.0
Gold standard	genus	Purity (unfiltered)	1	1.0
Gold standard	genus	F1 score (unfiltered)	1	1.0
Gold standard	genus	Jaccard index (unfiltered)	1	1.0
Gold standard	species	True positives (unfiltered)	1	125.0
Gold standard	species	False negatives (unfiltered)	1	0.0
Gold standard	species	False positives (unfiltered)	1	0.0
Gold standard	species	Completeness (unfiltered)	1	1.0
Gold standard	species	Purity (unfiltered)	1	1.0
Gold standard	species	F1 score (unfiltered)	1	1.0
Gold standard	species	Jaccard index (unfiltered)	1	1.0
Gold standard	strain	True positives (unfiltered)	1	181.0
Gold standard	strain	False negatives (unfiltered)	1	0.0
Gold standard	strain	False positives (unfiltered)	1	0.0
Gold standard	strain	Completeness (unfiltered)	1	1.0
Gold standard	strain	Purity (unfiltered)	1	1.0
Gold standard	strain	F1 score (unfiltered)	1	1.0
Gold standard	strain	Jaccard index (unfiltered)	1	1.0
Gold standard	cellular root	L1 norm error (unfiltered)	1	0.0
Gold standard	domain	L1 norm error (unfiltered)	1	0.0
Gold standard	kingdom	L1 norm error (unfiltered)	1	0.0
Gold standard	phylum	L1 norm error (unfiltered)	1	0.0
Gold standard	class	L1 norm error (unfiltered)	1	0.0
Gold standard	order	L1 norm error (unfiltered)	1	0.0
Gold standard	family	L1 norm error (unfiltered)	1	0.0
Gold standard	genus	L1 norm error (unfiltered)	1	0.0
Gold standard	species	L1 norm error (unfiltered)	1	0.0
Gold standard	strain	L1 norm error (unfiltered)	1	0.0
Gold standard	na	Weighted UniFrac error (unfiltered)	1	0.0
Gold standard	na	Unweighted UniFrac error (unfiltered)	1	0.0
Gold standard	na	Weighted UniFrac (CAMI) (unfiltered)	1	0.0
Gold standard	na	Unweighted UniFrac (CAMI) (unfiltered)	1	0.0
Gold standard	cellular root	Sum of abundances (unfiltered)	1	1.0
Gold standard	domain	Sum of abundances (unfiltered)	1	1.000002
Gold standard	kingdom	Sum of abundances (unfiltered)	1	1.000003
Gold standard	phylum	Sum of abundances (unfiltered)	1	1.000002
Gold standard	class	Sum of abundances (unfiltered)	1	1.000003
Gold standard	order	Sum of abundances (unfiltered)	1	0.999996
Gold standard	family	Sum of abundances (unfiltered)	1	0.999918
Gold standard	genus	Sum of abundances (unfiltered)	1	0.999993
Gold standard	species	Sum of abundances (unfiltered)	1	0.9999800000000001
Gold standard	strain	Sum of abundances (unfiltered)	1	0.999963
Gold standard	cellular root	Taxon counts (unfiltered)	1	1.0
Gold standard	domain	Taxon counts (unfiltered)	1	2.0
Gold standard	kingdom	Taxon counts (unfiltered)	1	5.0
Gold standard	phylum	Taxon counts (unfiltered)	1	11.0
Gold standard	class	Taxon counts (unfiltered)	1	17.0
Gold standard	order	Taxon counts (unfiltered)	1	30.0
Gold standard	family	Taxon counts (unfiltered)	1	47.0
Gold standard	genus	Taxon counts (unfiltered)	1	88.0
Gold standard	species	Taxon counts (unfiltered)	1	125.0
Gold standard	strain	Taxon counts (unfiltered)	1	181.0
Gold standard	cellular root	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	domain	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	kingdom	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	phylum	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	class	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	order	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	family	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	genus	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	species	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	strain	Bray-Curtis distance (unfiltered)	2	0.0
Gold standard	cellular root	Shannon diversity (unfiltered)	2	0.0
Gold standard	cellular root	Shannon equitability (unfiltered)	2	0.0
Gold standard	domain	Shannon diversity (unfiltered)	2	0.09803522143392324
Gold standard	domain	Shannon equitability (unfiltered)	2	0.14143492779517247
Gold standard	kingdom	Shannon diversity (unfiltered)	2	0.7509663581754409
Gold standard	kingdom	Shannon equitability (unfiltered)	2	0.46660163301340757
Gold standard	phylum	Shannon diversity (unfiltered)	2	1.0134769771878263
Gold standard	phylum	Shannon equitability (unfiltered)	2	0.4226527274500555
Gold standard	class	Shannon diversity (unfiltered)	2	1.3358583874524894
Gold standard	class	Shannon equitability (unfiltered)	2	0.4621752837859273
Gold standard	order	Shannon diversity (unfiltered)	2	1.6488896740412717
Gold standard	order	Shannon equitability (unfiltered)	2	0.48479681977041394
Gold standard	family	Shannon diversity (unfiltered)	2	1.7562682005483157
Gold standard	family	Shannon equitability (unfiltered)	2	0.46136693370319853
Gold standard	genus	Shannon diversity (unfiltered)	2	2.4859355649183077
Gold standard	genus	Shannon equitability (unfiltered)	2	0.5580919940861359
Gold standard	species	Shannon diversity (unfiltered)	2	3.0867287436719812
Gold standard	species	Shannon equitability (unfiltered)	2	0.6372026283420396
Gold standard	strain	Shannon diversity (unfiltered)	2	3.181621978291155
Gold standard	strain	Shannon equitability (unfiltered)	2	0.61268022624639
Gold standard	cellular root	True positives (unfiltered)	2	1.0
Gold standard	cellular root	False negatives (unfiltered)	2	0.0
Gold standard	cellular root	False positives (unfiltered)	2	0.0
Gold standard	cellular root	Completeness (unfiltered)	2	1.0
Gold standard	cellular root	Purity (unfiltered)	2	1.0
Gold standard	cellular root	F1 score (unfiltered)	2	1.0
Gold standard	cellular root	Jaccard index (unfiltered)	2	1.0
Gold standard	domain	True positives (unfiltered)	2	2.0
Gold standard	domain	False negatives (unfiltered)	2	0.0
Gold standard	domain	False positives (unfiltered)	2	0.0
Gold standard	domain	Completeness (unfiltered)	2	1.0
Gold standard	domain	Purity (unfiltered)	2	1.0
Gold standard	domain	F1 score (unfiltered)	2	1.0
Gold standard	domain	Jaccard index (unfiltered)	2	1.0
Gold standard	kingdom	True positives (unfiltered)	2	5.0
Gold standard	kingdom	False negatives (unfiltered)	2	0.0
Gold standard	kingdom	False positives (unfiltered)	2	0.0
Gold standard	kingdom	Completeness (unfiltered)	2	1.0
Gold standard	kingdom	Purity (unfiltered)	2	1.0
Gold standard	kingdom	F1 score (unfiltered)	2	1.0
Gold standard	kingdom	Jaccard index (unfiltered)	2	1.0
Gold standard	phylum	True positives (unfiltered)	2	11.0
Gold standard	phylum	False negatives (unfiltered)	2	0.0
Gold standard	phylum	False positives (unfiltered)	2	0.0
Gold standard	phylum	Completeness (unfiltered)	2	1.0
Gold standard	phylum	Purity (unfiltered)	2	1.0
Gold standard	phylum	F1 score (unfiltered)	2	1.0
Gold standard	phylum	Jaccard index (unfiltered)	2	1.0
Gold standard	class	True positives (unfiltered)	2	18.0
Gold standard	class	False negatives (unfiltered)	2	0.0
Gold standard	class	False positives (unfiltered)	2	0.0
Gold standard	class	Completeness (unfiltered)	2	1.0
Gold standard	class	Purity (unfiltered)	2	1.0
Gold standard	class	F1 score (unfiltered)	2	1.0
Gold standard	class	Jaccard index (unfiltered)	2	1.0
Gold standard	order	True positives (unfiltered)	2	30.0
Gold standard	order	False negatives (unfiltered)	2	0.0
Gold standard	order	False positives (unfiltered)	2	0.0
Gold standard	order	Completeness (unfiltered)	2	1.0
Gold standard	order	Purity (unfiltered)	2	1.0
Gold standard	order	F1 score (unfiltered)	2	1.0
Gold standard	order	Jaccard index (unfiltered)	2	1.0
Gold standard	family	True positives (unfiltered)	2	45.0
Gold standard	family	False negatives (unfiltered)	2	0.0
Gold standard	family	False positives (unfiltered)	2	0.0
Gold standard	family	Completeness (unfiltered)	2	1.0
Gold standard	family	Purity (unfiltered)	2	1.0
Gold standard	family	F1 score (unfiltered)	2	1.0
Gold standard	family	Jaccard index (unfiltered)	2	1.0
Gold standard	genus	True positives (unfiltered)	2	86.0
Gold standard	genus	False negatives (unfiltered)	2	0.0
Gold standard	genus	False positives (unfiltered)	2	0.0
Gold standard	genus	Completeness (unfiltered)	2	1.0
Gold standard	genus	Purity (unfiltered)	2	1.0
Gold standard	genus	F1 score (unfiltered)	2	1.0
Gold standard	genus	Jaccard index (unfiltered)	2	1.0
Gold standard	species	True positives (unfiltered)	2	127.0
Gold standard	species	False negatives (unfiltered)	2	0.0
Gold standard	species	False positives (unfiltered)	2	0.0
Gold standard	species	Completeness (unfiltered)	2	1.0
Gold standard	species	Purity (unfiltered)	2	1.0
Gold standard	species	F1 score (unfiltered)	2	1.0
Gold standard	species	Jaccard index (unfiltered)	2	1.0
Gold standard	strain	True positives (unfiltered)	2	180.0
Gold standard	strain	False negatives (unfiltered)	2	0.0
Gold standard	strain	False positives (unfiltered)	2	0.0
Gold standard	strain	Completeness (unfiltered)	2	1.0
Gold standard	strain	Purity (unfiltered)	2	1.0
Gold standard	strain	F1 score (unfiltered)	2	1.0
Gold standard	strain	Jaccard index (unfiltered)	2	1.0
Gold standard	cellular root	L1 norm error (unfiltered)	2	0.0
Gold standard	domain	L1 norm error (unfiltered)	2	0.0
Gold standard	kingdom	L1 norm error (unfiltered)	2	0.0
Gold standard	phylum	L1 norm error (unfiltered)	2	0.0
Gold standard	class	L1 norm error (unfiltered)	2	0.0
Gold standard	order	L1 norm error (unfiltered)	2	0.0
Gold standard	family	L1 norm error (unfiltered)	2	0.0
Gold standard	genus	L1 norm error (unfiltered)	2	0.0
Gold standard	species	L1 norm error (unfiltered)	2	0.0
Gold standard	strain	L1 norm error (unfiltered)	2	0.0
Gold standard	na	Weighted UniFrac error (unfiltered)	2	0.0
Gold standard	na	Unweighted UniFrac error (unfiltered)	2	0.0
Gold standard	na	Weighted UniFrac (CAMI) (unfiltered)	2	0.0
Gold standard	na	Unweighted UniFrac (CAMI) (unfiltered)	2	0.0
Gold standard	cellular root	Sum of abundances (unfiltered)	2	1.0
Gold standard	domain	Sum of abundances (unfiltered)	2	1.0
Gold standard	kingdom	Sum of abundances (unfiltered)	2	1.0
Gold standard	phylum	Sum of abundances (unfiltered)	2	0.999999
Gold standard	class	Sum of abundances (unfiltered)	2	0.999995
Gold standard	order	Sum of abundances (unfiltered)	2	0.9999859999999999
Gold standard	family	Sum of abundances (unfiltered)	2	0.972764
Gold standard	genus	Sum of abundances (unfiltered)	2	1.000016
Gold standard	species	Sum of abundances (unfiltered)	2	1.000023
Gold standard	strain	Sum of abundances (unfiltered)	2	1.000049
Gold standard	cellular root	Taxon counts (unfiltered)	2	1.0
Gold standard	domain	Taxon counts (unfiltered)	2	2.0
Gold standard	kingdom	Taxon counts (unfiltered)	2	5.0
Gold standard	phylum	Taxon counts (unfiltered)	2	11.0
Gold standard	class	Taxon counts (unfiltered)	2	18.0
Gold standard	order	Taxon counts (unfiltered)	2	30.0
Gold standard	family	Taxon counts (unfiltered)	2	45.0
Gold standard	genus	Taxon counts (unfiltered)	2	86.0
Gold standard	species	Taxon counts (unfiltered)	2	127.0
Gold standard	strain	Taxon counts (unfiltered)	2	180.0
Gold standard	cellular root	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	domain	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	kingdom	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	phylum	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	class	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	order	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	family	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	genus	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	species	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	strain	Bray-Curtis distance (unfiltered)	3	0.0
Gold standard	cellular root	Shannon diversity (unfiltered)	3	0.0
Gold standard	cellular root	Shannon equitability (unfiltered)	3	0.0
Gold standard	domain	Shannon diversity (unfiltered)	3	0.098039113279732
Gold standard	domain	Shannon equitability (unfiltered)	3	0.14144054254182067
Gold standard	kingdom	Shannon diversity (unfiltered)	3	0.5962409529818251
Gold standard	kingdom	Shannon equitability (unfiltered)	3	0.3704653335027229
Gold standard	phylum	Shannon diversity (unfiltered)	3	0.9235692823738452
Gold standard	phylum	Shannon equitability (unfiltered)	3	0.3851583064743397
Gold standard	class	Shannon diversity (unfiltered)	3	1.1968993581577305
Gold standard	class	Shannon equitability (unfiltered)	3	0.4140987590568371
Gold standard	order	Shannon diversity (unfiltered)	3	1.7550424109866238
Gold standard	order	Shannon equitability (unfiltered)	3	0.526691085624377
Gold standard	family	Shannon diversity (unfiltered)	3	1.9177577476886916
Gold standard	family	Shannon equitability (unfiltered)	3	0.4953908986603955
Gold standard	genus	Shannon diversity (unfiltered)	3	2.596877113605263
Gold standard	genus	Shannon equitability (unfiltered)	3	0.5876829114458972
Gold standard	species	Shannon diversity (unfiltered)	3	2.863497360833674
Gold standard	species	Shannon equitability (unfiltered)	3	0.5930636484350705
Gold standard	strain	Shannon diversity (unfiltered)	3	2.962131244116162
Gold standard	strain	Shannon equitability (unfiltered)	3	0.569805316094388
Gold standard	cellular root	True positives (unfiltered)	3	1.0
Gold standard	cellular root	False negatives (unfiltered)	3	0.0
